feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,CD1a_molp,CD1b_molp,CD1c_molp,CD1d_molp
PE O-17:0;0/20:2;0,PE O-,GPL,MEM,37,2,0,0.00164497495503136,0.003471283,0.00262623675676474,6.56521e-4
PE O-17:1;0/20:1;0,PE O-,GPL,MEM,37,2,0,0.00808546000450656,0.02866172,0.0182707686428341,0.009571395
PE O-18:1;0/19:1;0,PE O-,GPL,MEM,37,2,0,6.6513948709953e-4,0.003021869,NA,NA
PE O-16:1;0/21:2;0,PE O-,GPL,MEM,37,3,0,NA,NA,NA,NA
PE O-17:0;0/20:3;0,PE O-,GPL,MEM,37,3,0,0.00336864015866766,NA,NA,NA
PE O-17:1;0/20:2;0,PE O-,GPL,MEM,37,3,0,0.00627112773420169,0.012718065,NA,NA
PE O-17:2;0/20:1;0,PE O-,GPL,MEM,37,3,0,6.1227636476157e-4,NA,NA,NA
PE O-18:1;0/19:2;0,PE O-,GPL,MEM,37,3,0,6.8530085819506e-4,NA,NA,NA
PE O-18:2;0/19:1;0,PE O-,GPL,MEM,37,3,0,0.00222028610068682,0.005376966,NA,NA
PE O-16:0;0/22:1;0,PE O-,GPL,MEM,38,1,0,0.00729207780316018,NA,0.0076100761346819,NA
PE O-17:1;0/21:0;0,PE O-,GPL,MEM,38,1,0,NA,NA,NA,NA
PE O-18:0;0/20:1;0,PE O-,GPL,MEM,38,1,0,0.0294030753601603,NA,0.0273045712409446,NA
PE O-16:0;0/22:2;0,PE O-,GPL,MEM,38,2,0,0.00210765276586375,NA,0.00228754732634317,0.001272813
PE O-16:1;0/22:1;0,PE O-,GPL,MEM,38,2,0,0.0293288882806035,0.023762477,0.0230367680992014,0.012485041
PE O-17:1;0/21:1;0,PE O-,GPL,MEM,38,2,0,NA,NA,NA,NA
PE O-18:0;0/20:2;0,PE O-,GPL,MEM,38,2,0,0.00540341260975791,0.002117486,0.00123202062019655,0.001852919
PE O-18:1;0/20:1;0,PE O-,GPL,MEM,38,2,0,0.075400812144051,0.047182502,0.0279305658637081,0.014698814
PE O-18:2;0/20:0;0,PE O-,GPL,MEM,38,2,0,NA,NA,NA,NA
PE O-16:0;0/22:3;0,PE O-,GPL,MEM,38,3,0,NA,NA,NA,NA
PE O-16:1;0/22:2;0,PE O-,GPL,MEM,38,3,0,0.0315582006979538,0.033627163,0.0522552625248955,0.025447022
PE O-16:2;0/22:1;0,PE O-,GPL,MEM,38,3,0,8.4574486057583e-4,NA,NA,NA
PE O-18:0;0/20:3;0,PE O-,GPL,MEM,38,3,0,0.0030957998588393,NA,NA,NA
PE O-18:1;0/20:2;0,PE O-,GPL,MEM,38,3,0,0.0319467918215296,0.018756893,0.0116174045322873,0.01194852
PE O-18:2;0/20:1;0,PE O-,GPL,MEM,38,3,0,0.0736170723877558,0.057932539,0.0406914771701466,0.034721136
PE O-16:1;0/22:3;0,PE O-,GPL,MEM,38,4,0,0.00764431259608747,0.00848687,0.00658324586494273,0.003007183
PE O-18:1;0/20:3;0,PE O-,GPL,MEM,38,4,0,0.0171303986904889,0.011691099,0.00345251883154765,0.002580421
PE O-18:2;0/20:2;0,PE O-,GPL,MEM,38,4,0,0.0327088915823454,0.020912165,0.00736491370575697,0.005253371
PE O-18:2;0/20:3;0,PE O-,GPL,MEM,38,5,0,0.0198754498288249,NA,NA,NA
PE O-16:0;0/24:1;0,PE O-,GPL,MEM,40,1,0,0.00172730746292594,NA,NA,NA
PE O-16:1;0/24:0;0,PE O-,GPL,MEM,40,1,0,NA,NA,0.0194039619163622,NA
PE O-17:0;0/23:1;0,PE O-,GPL,MEM,40,1,0,NA,NA,NA,NA
PE O-18:0;0/22:1;0,PE O-,GPL,MEM,40,1,0,0.00797201171062956,NA,NA,NA
PE O-16:1;0/24:1;0,PE O-,GPL,MEM,40,2,0,0.00396478861694243,NA,NA,0.009405147
PE O-16:2;0/24:0;0,PE O-,GPL,MEM,40,2,0,0.00131784581236284,NA,NA,NA
PE O-18:0;0/22:2;0,PE O-,GPL,MEM,40,2,0,0.00249361803975649,NA,NA,NA
PE O-18:1;0/22:1;0,PE O-,GPL,MEM,40,2,0,0.0164115392086284,NA,NA,0.02369524
PE O-16:1;0/24:2;0,PE O-,GPL,MEM,40,3,0,0.00954992693995472,NA,0.0105812009264575,0.090299334
PE O-16:2;0/24:1;0,PE O-,GPL,MEM,40,3,0,0.00252416460306161,NA,NA,NA
PE O-18:1;0/22:2;0,PE O-,GPL,MEM,40,3,0,0.034544250628682,0.021975982,0.0245736063386051,0.062866372
PE O-18:2;0/22:1;0,PE O-,GPL,MEM,40,3,0,0.0285053397746811,0.014533476,0.0215716714164287,0.040927951
PE O-16:1;0/24:3;0,PE O-,GPL,MEM,40,4,0,0.0023422932127547,NA,NA,NA
PE O-18:1;0/22:3;0,PE O-,GPL,MEM,40,4,0,0.00439001510515538,NA,NA,NA
PE O-18:2;0/22:2;0,PE O-,GPL,MEM,40,4,0,0.00986648667137521,NA,NA,NA
PE O-18:1;0/24:2;0,PE O-,GPL,MEM,42,3,0,0.0117267729760142,NA,NA,0.122522121
PE O-18:2;0/24:1;0,PE O-,GPL,MEM,42,3,0,0.0279158601621396,NA,NA,NA
PG 14:0;0_18:1;0,PG,GPL,MEM,32,1,0,NA,NA,NA,NA
PG 14:1;0_18:0;0,PG,GPL,MEM,32,1,0,NA,NA,NA,NA
PG 16:0;0_16:1;0,PG,GPL,MEM,32,1,0,NA,NA,NA,NA
PG 14:1;0_18:1;0,PG,GPL,MEM,32,2,0,NA,NA,NA,NA
PG 16:1;0_16:1;0,PG,GPL,MEM,32,2,0,NA,NA,NA,NA
PG 15:0;0_18:1;0,PG,GPL,MEM,33,1,0,NA,NA,NA,NA
PG 16:0;0_17:1;0,PG,GPL,MEM,33,1,0,NA,NA,NA,NA
PG 16:1;0_17:0;0,PG,GPL,MEM,33,1,0,NA,NA,NA,NA
PG 16:0;0_18:0;0,PG,GPL,MEM,34,0,0,0.387284749040507,0.736549902,0.172166290518626,0.085691316
PG 14:0;0_20:1;0,PG,GPL,MEM,34,1,0,0.0575684278695634,NA,NA,NA
PG 16:0;0_18:1;0,PG,GPL,MEM,34,1,0,0.69746134954928,0.511842839,NA,NA
PG 16:1;0_18:0;0,PG,GPL,MEM,34,1,0,NA,0.440398788,NA,NA
PG 16:0;0_18:2;0,PG,GPL,MEM,34,2,0,NA,NA,NA,0.019397805
PG 16:1;0_18:1;0,PG,GPL,MEM,34,2,0,0.711934612120469,NA,NA,0.067277174
PG 17:1;0_17:1;0,PG,GPL,MEM,34,2,0,NA,NA,NA,0.001235325
PG 15:0;0_20:1;0,PG,GPL,MEM,35,1,0,NA,NA,NA,NA
PG 16:0;0_19:1;0,PG,GPL,MEM,35,1,0,NA,NA,NA,NA
PG 17:0;0_18:1;0,PG,GPL,MEM,35,1,0,NA,NA,NA,NA
PG 17:1;0_18:0;0,PG,GPL,MEM,35,1,0,NA,NA,NA,NA
PG 16:1;0_19:1;0,PG,GPL,MEM,35,2,0,NA,NA,NA,NA
PG 17:1;0_18:1;0,PG,GPL,MEM,35,2,0,NA,NA,NA,NA
PG 16:0;0_20:1;0,PG,GPL,MEM,36,1,0,0.319699206092122,NA,NA,NA
PG 18:0;0_18:1;0,PG,GPL,MEM,36,1,0,0.72938320012751,NA,NA,NA
PG 16:0;0_20:2;0,PG,GPL,MEM,36,2,0,NA,NA,NA,NA
PG 16:1;0_20:1;0,PG,GPL,MEM,36,2,0,NA,NA,NA,NA
PG 18:0;0_18:2;0,PG,GPL,MEM,36,2,0,NA,NA,NA,NA
PG 18:1;0_18:1;0,PG,GPL,MEM,36,2,0,NA,0.559495467,NA,NA
PG 16:0;0_20:3;0,PG,GPL,MEM,36,3,0,NA,NA,NA,NA
PG 16:1;0_20:2;0,PG,GPL,MEM,36,3,0,NA,NA,NA,NA
PG 18:1;0_18:2;0,PG,GPL,MEM,36,3,0,NA,NA,NA,NA
PG 16:1;0_22:2;0,PG,GPL,MEM,38,3,0,NA,NA,NA,NA
PG 18:0;0_20:3;0,PG,GPL,MEM,38,3,0,NA,NA,NA,NA
PG 18:1;0_20:2;0,PG,GPL,MEM,38,3,0,NA,NA,NA,NA
PG 16:1;0_22:3;0,PG,GPL,MEM,38,4,0,NA,NA,NA,NA
PG 18:1;0_20:3;0,PG,GPL,MEM,38,4,0,NA,NA,NA,NA
PG 18:2;0_20:2;0,PG,GPL,MEM,38,4,0,NA,NA,NA,NA
PG 17:0;0_24:0;0,PG,GPL,MEM,41,0,0,NA,NA,NA,NA
PI 13:0;0_18:0;0,PI,GPL,MEM,31,0,0,NA,NA,NA,NA
PI 14:0;0_17:0;0,PI,GPL,MEM,31,0,0,NA,NA,NA,NA
PI 15:0;0_16:0;0,PI,GPL,MEM,31,0,0,NA,NA,NA,NA
PI 14:0;0_18:0;0,PI,GPL,MEM,32,0,0,NA,NA,NA,NA
PI 15:0;0_17:0;0,PI,GPL,MEM,32,0,0,NA,NA,NA,0.067925204
PI 14:0;0_18:1;0,PI,GPL,MEM,32,1,0,NA,NA,NA,NA
PI 14:1;0_18:0;0,PI,GPL,MEM,32,1,0,NA,NA,NA,NA
PI 15:0;0_17:1;0,PI,GPL,MEM,32,1,0,NA,NA,NA,NA
PI 16:0;0_16:1;0,PI,GPL,MEM,32,1,0,NA,NA,0.234505367448419,NA
PI 15:0;0_18:0;0,PI,GPL,MEM,33,0,0,NA,NA,NA,NA
PI 16:0;0_17:0;0,PI,GPL,MEM,33,0,0,NA,NA,0.0742734510058601,NA
PI 15:0;0_18:1;0,PI,GPL,MEM,33,1,0,NA,NA,NA,NA
PI 16:0;0_17:1;0,PI,GPL,MEM,33,1,0,NA,NA,NA,NA
PI 16:1;0_17:0;0,PI,GPL,MEM,33,1,0,NA,NA,NA,NA
PI 14:0;0_20:1;0,PI,GPL,MEM,34,1,0,NA,NA,NA,NA
PI 16:0;0_18:1;0,PI,GPL,MEM,34,1,0,1.3182368814947,NA,2.0790878688509,0.4376039
PI 16:1;0_18:0;0,PI,GPL,MEM,34,1,0,0.264327802611495,NA,0.243035112230685,0.111926193
PI 17:0;0_17:1;0,PI,GPL,MEM,34,1,0,NA,NA,NA,0.009749065
PI 16:0;0_18:2;0,PI,GPL,MEM,34,2,0,0.0765026754101922,NA,0.0817801597006078,NA
PI 16:1;0_18:1;0,PI,GPL,MEM,34,2,0,0.429605172140738,NA,0.190478120959159,NA
PI 17:1;0_17:1;0,PI,GPL,MEM,34,2,0,NA,NA,NA,NA
PI 16:0;0_19:1;0,PI,GPL,MEM,35,1,0,0.147095818503798,NA,NA,NA
PI 17:0;0_18:1;0,PI,GPL,MEM,35,1,0,0.127884151242761,NA,0.249904374472881,NA
PI 17:1;0_18:0;0,PI,GPL,MEM,35,1,0,NA,NA,NA,NA
PI 16:0;0_19:2;0,PI,GPL,MEM,35,2,0,NA,NA,NA,NA
PI 17:0;0_18:2;0,PI,GPL,MEM,35,2,0,NA,NA,NA,NA
PI 17:1;0_18:1;0,PI,GPL,MEM,35,2,0,0.136832460924645,NA,0.0717030918329572,NA
PI 16:0;0_20:1;0,PI,GPL,MEM,36,1,0,0.262412779694379,NA,0.0846767306369333,0.042983452
PI 18:0;0_18:1;0,PI,GPL,MEM,36,1,0,4.00422876463815,NA,1.89007020633016,0.378101258
PI 16:0;0_20:2;0,PI,GPL,MEM,36,2,0,0.403093155283765,NA,0.100078240793589,0.086769596
PI 16:1;0_20:1;0,PI,GPL,MEM,36,2,0,0.0611289814788558,NA,0.0222364139295712,0.020513453
PI 18:0;0_18:2;0,PI,GPL,MEM,36,2,0,0.442666189753297,NA,0.17038522852487,0.10876624
PI 18:1;0_18:1;0,PI,GPL,MEM,36,2,0,5.28566220580551,NA,1.33909686319497,1.304503483
PI 16:0;0_20:3;0,PI,GPL,MEM,36,3,0,0.121516752786766,NA,0.0378120288499957,0.04758195
PI 16:1;0_20:2;0,PI,GPL,MEM,36,3,0,0.0212298195420687,NA,NA,NA
PI 18:0;0_18:3;0,PI,GPL,MEM,36,3,0,NA,NA,NA,NA
PI 18:1;0_18:2;0,PI,GPL,MEM,36,3,0,0.387461284987954,NA,0.0858909821847168,0.110890886
PI 17:0;0_20:1;0,PI,GPL,MEM,37,1,0,NA,NA,NA,NA
PI 18:0;0_19:1;0,PI,GPL,MEM,37,1,0,NA,NA,NA,NA
PI 18:1;0_19:0;0,PI,GPL,MEM,37,1,0,NA,NA,NA,NA
PI 17:0;0_20:2;0,PI,GPL,MEM,37,2,0,0.0456595342706164,NA,NA,NA
PI 17:1;0_20:1;0,PI,GPL,MEM,37,2,0,NA,NA,NA,NA
PI 18:0;0_19:2;0,PI,GPL,MEM,37,2,0,0.11432257196077,NA,NA,NA
PI 18:1;0_19:1;0,PI,GPL,MEM,37,2,0,0.125157977186626,NA,NA,NA
PI 17:0;0_20:3;0,PI,GPL,MEM,37,3,0,NA,NA,NA,NA
PI 17:1;0_20:2;0,PI,GPL,MEM,37,3,0,NA,NA,NA,NA
PI 18:0;0_19:3;0,PI,GPL,MEM,37,3,0,NA,NA,NA,NA
PI 18:1;0_19:2;0,PI,GPL,MEM,37,3,0,0.122418409499035,NA,NA,NA
PI 16:0;0_22:1;0,PI,GPL,MEM,38,1,0,NA,NA,NA,NA
PI 18:0;0_20:1;0,PI,GPL,MEM,38,1,0,0.24047492772197,NA,NA,NA
PI 18:1;0_20:0;0,PI,GPL,MEM,38,1,0,NA,NA,NA,NA
PI 16:0;0_22:2;0,PI,GPL,MEM,38,2,0,0.0472679740868228,NA,NA,NA
PI 18:0;0_20:2;0,PI,GPL,MEM,38,2,0,1.5919263316969,NA,0.152273386426959,0.118704194
PI 18:1;0_20:1;0,PI,GPL,MEM,38,2,0,1.00358555076225,NA,0.096315508640246,0.085059384
PI 18:0;0_20:3;0,PI,GPL,MEM,38,3,0,1.05792793549657,NA,NA,NA
PI 18:1;0_20:2;0,PI,GPL,MEM,38,3,0,1.52578323064552,NA,NA,NA
PI 18:2;0_20:1;0,PI,GPL,MEM,38,3,0,0.0306050472308553,NA,NA,NA
PI 18:1;0_20:3;0,PI,GPL,MEM,38,4,0,0.719591379355352,NA,NA,NA
PI 18:2;0_20:2;0,PI,GPL,MEM,38,4,0,NA,NA,NA,NA
PI 18:0;0_22:3;0,PI,GPL,MEM,40,3,0,NA,NA,NA,NA
PI 18:1;0_22:2;0,PI,GPL,MEM,40,3,0,NA,NA,NA,NA
PI 20:1;0_20:2;0,PI,GPL,MEM,40,3,0,NA,NA,NA,NA
PI 18:1;0_22:3;0,PI,GPL,MEM,40,4,0,NA,NA,NA,NA
PI 20:1;0_20:3;0,PI,GPL,MEM,40,4,0,NA,NA,NA,NA
PI 20:2;0_20:2;0,PI,GPL,MEM,40,4,0,NA,NA,NA,NA
PS 14:0;0_17:0;0,PS,GPL,MEM,31,0,0,NA,NA,NA,NA
PS 14:0;0_18:1;0,PS,GPL,MEM,32,1,0,NA,NA,NA,NA
PS 16:0;0_16:1;0,PS,GPL,MEM,32,1,0,NA,NA,0.262338695566149,NA
PS 15:0;0_18:0;0,PS,GPL,MEM,33,0,0,NA,NA,NA,NA
PS 16:0;0_17:0;0,PS,GPL,MEM,33,0,0,NA,NA,NA,NA
PS 15:0;0_18:1;0,PS,GPL,MEM,33,1,0,0.164746653542375,NA,NA,NA
PS 16:0;0_17:1;0,PS,GPL,MEM,33,1,0,NA,NA,0.0781524178905826,NA
PS 16:1;0_17:0;0,PS,GPL,MEM,33,1,0,NA,NA,0.176382101518757,NA
PS 16:1;0_17:1;0,PS,GPL,MEM,33,2,0,NA,NA,NA,NA
PS 16:0;0_18:0;0,PS,GPL,MEM,34,0,0,0.140218950601206,NA,0.368554413864864,0.065561502
PS 16:0;0_18:1;0,PS,GPL,MEM,34,1,0,1.06120045677056,NA,1.34226530408675,0.174691094
PS 16:1;0_18:0;0,PS,GPL,MEM,34,1,0,1.51510208126896,NA,1.19878033135511,0.166304485
PS 17:0;0_17:1;0,PS,GPL,MEM,34,1,0,0.0344879403710607,NA,NA,0.021239303
PS 16:0;0_18:2;0,PS,GPL,MEM,34,2,0,NA,NA,NA,NA
PS 16:1;0_18:1;0,PS,GPL,MEM,34,2,0,0.414698369333569,NA,NA,NA
PS 17:1;0_17:1;0,PS,GPL,MEM,34,2,0,NA,NA,NA,NA
PS 17:0;0_18:0;0,PS,GPL,MEM,35,0,0,NA,NA,NA,NA
PS 16:1;0_19:0;0,PS,GPL,MEM,35,1,0,NA,NA,NA,NA
PS 17:0;0_18:1;0,PS,GPL,MEM,35,1,0,0.312748582647025,NA,0.486640747886762,NA
PS 17:1;0_18:0;0,PS,GPL,MEM,35,1,0,0.0369898696612628,NA,0.10976159576632,NA
PS 17:0;0_18:2;0,PS,GPL,MEM,35,2,0,NA,NA,NA,NA
PS 17:1;0_18:1;0,PS,GPL,MEM,35,2,0,NA,NA,NA,NA
PS 16:0;0_20:1;0,PS,GPL,MEM,36,1,0,NA,NA,NA,NA
PS 16:1;0_20:0;0,PS,GPL,MEM,36,1,0,NA,NA,NA,NA
PS 18:0;0_18:1;0,PS,GPL,MEM,36,1,0,3.27252025108215,NA,2.74296200967624,0.322923511
PS 16:0;0_20:2;0,PS,GPL,MEM,36,2,0,NA,NA,NA,NA
PS 16:1;0_20:1;0,PS,GPL,MEM,36,2,0,0.135539767712174,NA,0.116993967132446,0.062868607
PS 18:0;0_18:2;0,PS,GPL,MEM,36,2,0,0.196090883785557,NA,NA,0.034953894
PS 18:1;0_18:1;0,PS,GPL,MEM,36,2,0,2.41309552345552,NA,0.790117014539056,0.297623731
PS 16:1;0_20:2;0,PS,GPL,MEM,36,3,0,NA,NA,NA,NA
PS 18:1;0_18:2;0,PS,GPL,MEM,36,3,0,0.300208201168225,NA,NA,NA
PS 18:1;0_19:0;0,PS,GPL,MEM,37,1,0,NA,NA,NA,NA
PS 18:0;0_20:0;0,PS,GPL,MEM,38,0,0,NA,NA,NA,NA
PS 16:1;0_22:0;0,PS,GPL,MEM,38,1,0,NA,NA,NA,NA
PS 18:0;0_20:1;0,PS,GPL,MEM,38,1,0,NA,NA,NA,NA
PS 18:1;0_20:0;0,PS,GPL,MEM,38,1,0,NA,NA,NA,NA
PS 16:1;0_22:1;0,PS,GPL,MEM,38,2,0,0.0329482135069968,NA,NA,NA
PS 18:0;0_20:2;0,PS,GPL,MEM,38,2,0,0.0936322882770377,NA,NA,NA
PS 18:1;0_20:1;0,PS,GPL,MEM,38,2,0,0.214959559004808,NA,NA,NA
PS 16:1;0_22:2;0,PS,GPL,MEM,38,3,0,NA,NA,NA,NA
PS 18:0;0_20:3;0,PS,GPL,MEM,38,3,0,NA,NA,NA,NA
PS 18:1;0_20:2;0,PS,GPL,MEM,38,3,0,3.78930805462323,NA,NA,NA
PS 16:0;0_24:0;0,PS,GPL,MEM,40,0,0,NA,NA,NA,NA
PS 16:1;0_24:0;0,PS,GPL,MEM,40,1,0,NA,NA,NA,NA
PS 18:0;0_22:1;0,PS,GPL,MEM,40,1,0,NA,NA,NA,NA
PS 18:1;0_22:0;0,PS,GPL,MEM,40,1,0,NA,NA,NA,NA
PS 16:1;0_24:1;0,PS,GPL,MEM,40,2,0,NA,NA,NA,NA
PS 18:1;0_22:1;0,PS,GPL,MEM,40,2,0,NA,NA,NA,NA
PS 20:1;0_20:1;0,PS,GPL,MEM,40,2,0,NA,NA,NA,NA
SM 30:1;3,SM,SL,MEM,30,1,3,NA,NA,0.0679078666398005,NA
SM 30:1;4,SM,SL,MEM,30,1,4,NA,NA,0.0116289658741083,NA
SM 30:2;3,SM,SL,MEM,30,2,3,0.0137934105758451,NA,0.127310376156711,NA
SM 30:2;4,SM,SL,MEM,30,2,4,NA,NA,0.0207499452657328,NA
SM 32:1;2,SM,SL,MEM,32,1,2,NA,0.244318534,0.0758870296164846,0.12491087
SM 32:1;3,SM,SL,MEM,32,1,3,NA,NA,0.0430748523681594,NA
SM 32:2;2,SM,SL,MEM,32,2,2,NA,0.047620634,NA,0.019276177
SM 32:2;3,SM,SL,MEM,32,2,3,NA,NA,0.15767843553245,NA
SM 32:2;4,SM,SL,MEM,32,2,4,NA,NA,0.0182443337789141,NA
SM 34:1;2,SM,SL,MEM,34,1,2,0.0507823851972971,4.801981433,4.41589860982355,5.892906249
SM 34:1;3,SM,SL,MEM,34,1,3,NA,0.056686571,0.0217846492271857,0.024918239
SM 34:2;2,SM,SL,MEM,34,2,2,0.013376440563506,0.477987059,0.459417397325674,0.714438869
SM 34:2;3,SM,SL,MEM,34,2,3,NA,NA,0.187979005696368,NA
SM 36:1;2,SM,SL,MEM,36,1,2,0.00998414777912364,0.252353431,0.547683750645221,0.39292338
SM 36:2;2,SM,SL,MEM,36,2,2,NA,0.123714126,0.252427245652161,0.190786877
SM 36:2;3,SM,SL,MEM,36,2,3,NA,NA,0.133890312076315,NA
SM 38:1;2,SM,SL,MEM,38,1,2,NA,0.042779567,0.0383460989228546,0.066448874
SM 38:2;2,SM,SL,MEM,38,2,2,NA,NA,0.0206111480755363,0.044913268
SM 38:2;3,SM,SL,MEM,38,2,3,NA,NA,0.0486622635937387,NA
SM 40:1;2,SM,SL,MEM,40,1,2,0.0208906127728162,0.103676259,0.0802878161259118,0.461170956
SM 40:2;2,SM,SL,MEM,40,2,2,0.0199636032587629,0.056690521,0.0579051060392796,0.379512109
SM 42:1;2,SM,SL,MEM,42,1,2,0.0882860982794701,0.162483756,0.106249462904625,0.886575606
SM 42:2;2,SM,SL,MEM,42,2,2,0.374596877787169,0.489408324,0.360210925957185,2.702580779
SM 42:2;3,SM,SL,MEM,42,2,3,0.0083938524976534,NA,NA,0.048856035
SM 44:2;2,SM,SL,MEM,44,2,2,NA,NA,NA,0.032058611
Sulf 32:2;2,Sulf,SL,MEM,32,2,2,0.0110732520662951,NA,NA,NA
Sulf 34:0;3,Sulf,SL,MEM,34,0,3,0.0416957519075089,0.176986029,0.036272691948277,0.057153343
Sulf 34:1;2,Sulf,SL,MEM,34,1,2,0.188153713364229,0.511028155,0.13994093089431,0.151346601
Sulf 34:2;2,Sulf,SL,MEM,34,2,2,0.32561186039281,0.52148735,NA,0.119749873
Sulf 34:2;3,Sulf,SL,MEM,34,2,3,NA,NA,NA,NA
Sulf 36:0;2,Sulf,SL,MEM,36,0,2,NA,1.029054126,0.0165233275883384,NA
Sulf 36:1;2,Sulf,SL,MEM,36,1,2,NA,0.302734355,NA,NA
Sulf 36:2;2,Sulf,SL,MEM,36,2,2,0.103903360246941,NA,0.0243825011353526,NA
Sulf 38:0;2,Sulf,SL,MEM,38,0,2,NA,0.326854813,NA,NA
Sulf 38:2;2,Sulf,SL,MEM,38,2,2,NA,NA,NA,0.02877605
Sulf 40:2;2,Sulf,SL,MEM,40,2,2,NA,NA,NA,0.036062685
Sulf 42:2;2,Sulf,SL,MEM,42,2,2,0.0549519761045209,0.392124956,0.0413770284596112,0.379859209
Sulf 42:2;3,Sulf,SL,MEM,42,2,3,0.0128376865330995,NA,NA,0.050116268
Sulf 44:1;3,Sulf,SL,MEM,44,1,3,0.0659592183188164,0.451924011,0.0516336394437136,0.116723719
TAG 47:2;0,TAG,GL,STO,47,2,0,NA,NA,NA,NA
TAG 54:1;0,TAG,GL,STO,54,1,0,NA,NA,NA,NA
TAG 54:2;0,TAG,GL,STO,54,2,0,0.028559638856537,NA,NA,NA
TAG 56:2;0,TAG,GL,STO,56,2,0,0.0223319065681626,NA,NA,NA
TAG 58:3;0,TAG,GL,STO,58,3,0,NA,NA,NA,NA
CL 60:1;0,CL,GPL,MEM,60,1,0,0.199441614490629,NA,NA,NA
CL 68:3;0,CL,GPL,MEM,68,3,0,NA,NA,0.196951816796645,NA
CL 72:3;0,CL,GPL,MEM,72,3,0,NA,NA,0.139906554545512,NA
CL 72:4;0,CL,GPL,MEM,72,4,0,NA,NA,NA,NA
CL 76:5;0,CL,GPL,MEM,76,5,0,NA,NA,NA,NA
CL 78:3;0,CL,GPL,MEM,78,3,0,NA,NA,NA,0.325956512
CL 80:5;0,CL,GPL,MEM,80,5,0,NA,NA,NA,NA
Chol,Chol,ST,MEM,27,1,0,NA,NA,NA,4.379230173
